"Marka","Model","Generacja","Wersja","TypSilnika","MocSilnika","RodzajNapedu","Cena2023","Cena2022","Cena2021","Silnik","PojemnoscSilnika","SrednieSpalanieZuzycie","RodzajSkrzyni","RokRozpoczeciaProdukcji","RokZakonczeniaProdukcji"
"Audi","A4","B9","Limousine Facelifting","diesel",136,"na przednią oś",139000,124000,104000,"2.0 30 TDI 136KM 100kW 2019-2024",2,4.3,"automatyczna","2019","2024"
"Audi","A4","B9","Limousine Facelifting","diesel",163,"na przednią oś",139000,124000,104000,"2.0 35 TDI 163KM 120kW 2019-2024",2,4.1,"automatyczna","2019","2024"
"Audi","A4","B9","Limousine Facelifting","diesel",190,"na przednią oś",139000,124000,104000,"2.0 40 TDI 190KM 140kW 2019-2020",2,5.3,"automatyczna","2019","2020"
"Audi","A4","B9","Limousine Facelifting","diesel",204,"na przednią oś",139000,124000,104000,"2.0 40 TDI 204KM 150kW 2020-2024",2,5.2,"automatyczna","2020","2024"
"Audi","A4","B9","Avant Facelifting","benzynowy",150,"na przednią oś",139000,124000,104000,"2.0 35 TFSI 150KM 110kW 2019-2024",2,6.4,"manualna","2019","2024"
"Audi","A4","B9","Avant Facelifting","benzynowy",190,"na przednią oś",139000,124000,104000,"2.0 40 TFSI 190KM 140kW 2019-2020",2,6.1,"automatyczna","2019","2020"
"Audi","A4","B9","Avant Facelifting","benzynowy",204,"na przednią oś",139000,124000,104000,"2.0 40 TFSI 204KM 150kW 2020-2024",2,6,"automatyczna","2020","2024"
"Audi","A4","B9","Avant Facelifting","benzynowy",245,"4x4",139000,124000,104000,"2.0 45 TFSI 245KM 180kW 2019-2020",2,6.9,"automatyczna","2019","2020"
"Audi","A4","B9","Avant Facelifting","benzynowy",265,"4x4",139000,124000,104000,"2.0 45 TFSI 265KM 195kW 2020-2024",2,7.2,"automatyczna","2020","2024"
"Audi","A4","B9","Avant Facelifting","diesel",136,"na przednią oś",139000,124000,104000,"2.0 30 TDI 136KM 100kW 2019-2024",2,4.3,"automatyczna","2019","2024"
"Audi","A4","B9","Avant Facelifting","diesel",163,"na przednią oś",139000,124000,104000,"2.0 35 TDI 163KM 120kW 2019-2024",2,4.2,"automatyczna","2019","2024"
"Audi","A4","B9","Avant Facelifting","diesel",190,"na przednią oś",139000,124000,104000,"2.0 40 TDI 190KM 140kW 2019-2024",2,5.3,"automatyczna","2019","2024"
"Audi","A4","B9","Avant Facelifting","diesel",204,"na przednią oś",139000,124000,104000,"2.0 40 TDI 204KM 150kW 2020-2024",2,5.3,"automatyczna","2020","2024"
"Audi","A4","B9","Allroad Quattro Facelifting","benzynowy",245,"4x4",139000,124000,104000,"2.0 45 TFSI 245KM 180kW 2019-2020",2,6.8,"automatyczna","2019","2020"
"Audi","A4","B9","Allroad Quattro Facelifting","benzynowy",265,"4x4",139000,124000,104000,"2.0 45 TFSI 265KM 195kW 2020-2024",2,7.3,"automatyczna","2020","2024"
"Audi","A4","B9","Allroad Quattro Facelifting","diesel",190,"4x4",139000,124000,104000,"2.0 40 TDI 190KM 140kW 2019-2020",2,5.2,"automatyczna","2019","2020"
"Audi","A4","B9","Allroad Quattro Facelifting","diesel",204,"4x4",139000,124000,104000,"2.0 40 TDI 204KM 150kW 2020-2024",2,4.9,"automatyczna","2020","2024"
"Audi","A4","B9","S4 Limousine Facelifting","diesel",347,"4x4",139000,124000,104000,"3.0 TDI 347KM 255kW 2019-2020",3,6.2,"automatyczna","2019","2020"
"Audi","A4","B9","S4 Limousine Facelifting","diesel",341,"4x4",139000,124000,104000,"3.0 TDI 341KM 251kW 2020-2024",3,6.3,"automatyczna","2020","2024"
"Audi","A4","B9","S4 Avant Facelifting","diesel",347,"4x4",139000,124000,104000,"3.0 TDI 347KM 255kW 2019-2020",3,6.3,"automatyczna","2019","2020"
"Audi","A4","B9","S4 Avant Facelifting","diesel",341,"4x4",139000,124000,104000,"3.0 TDI 341KM 251kW 2020-2024",3,6.5,"automatyczna","2020","2024"
"Audi","A4","B9","RS4 Avant","benzynowy",450,"4x4",139000,124000,104000,"2.9 TFSI 450KM 331kW 2017-2019",2.9,8.8,"automatyczna","2017","2019"
"Audi","A4","B9","Allroad Quattro","benzynowy",245,"4x4",139000,124000,104000,"2.0 45 TFSI 245KM 180kW 2018-2019",2,6.8,"automatyczna","2018","2019"
"Audi","A4","B9","Allroad Quattro","benzynowy",252,"4x4",139000,124000,104000,"2.0 TFSI 252KM 185kW 2016-2018",2,6.4,"automatyczna","2016","2018"
"Audi","A4","B9","Allroad Quattro","diesel",190,"4x4",139000,124000,104000,"2.0 TDI 190KM 140kW 2016-2018",2,4.9,"automatyczna","2016","2018"
"Audi","A4","B9","Allroad Quattro","diesel",150,"4x4",139000,124000,104000,"2.0 TDI 150KM 110kW 2017-2018",2,4.9,"manualna","2017","2018"
"Audi","A4","B9","S4 Limousine","benzynowy",354,"4x4",139000,124000,104000,"3.0 TFSI 354KM 260kW 2016-2019",3,7.4,"automatyczna","2016","2019"
"Audi","A4","B9","S4 Avant","benzynowy",354,"4x4",139000,124000,104000,"3.0 TFSI 354KM 260kW 2016-2019",3,7.5,"automatyczna","2016","2019"
"Audi","A4","B9","Limousine","benzynowy",150,"na przednią oś",139000,124000,104000,"1.4 TFSI 150KM 110kW 2015-2018",1.4,5.5,"manualna","2015","2018"
"Audi","A4","B9","Limousine","benzynowy",150,"na przednią oś",139000,124000,104000,"2.0 35 TFSI 150KM 110kW 2018-2019",2,6,"manualna","2018","2019"
"Audi","A4","B9","Limousine","benzynowy",190,"na przednią oś",139000,124000,104000,"2.0 40 TFSI 190KM 140kW 2018-2019",2,6,"manualna","2018","2019"
"Audi","A4","B9","Limousine","benzynowy",245,"na przednią oś",139000,124000,104000,"2.0 45 TFSI 245KM 180kW 2018-2019",2,6.3,"automatyczna","2018","2019"
"Audi","A4","B9","Limousine","benzynowy",252,"na przednią oś",139000,124000,104000,"2.0 TFSI 252KM 185kW 2015-2018",2,5.9,"manualna","2015","2018"
"Audi","A4","B9","Limousine","benzynowy",190,"na przednią oś",139000,124000,104000,"2.0 TFSI ultra 190KM 140kW 2015-2018",2,3.9,"manualna","2015","2018"
"Audi","A4","B9","Limousine","diesel",150,"na przednią oś",139000,124000,104000,"2.0 35 TDI 150KM 110kW 2018-2019",2,4.6,"automatyczna","2018","2019"
"Audi","A4","B9","Limousine","diesel",190,"na przednią oś",139000,124000,104000,"2.0 40 TDI 190KM 140kW 2018-2019",2,4.5,"automatyczna","2018","2019"
"Audi","A4","B9","Limousine","diesel",150,"na przednią oś",139000,124000,104000,"2.0 TDI 150KM 110kW 2015-2018",2,4.2,"manualna","2015","2018"
"Audi","A4","B9","Limousine","diesel",190,"na przednią oś",139000,124000,104000,"2.0 TDI 190KM 140kW 2015-2018",2,4.5,"manualna","2015","2018"
"Audi","A4","B9","Limousine","diesel",122,"na przednią oś",139000,124000,104000,"2.0 TDI 122KM 90kW 2015-2018",2,4.2,"manualna","2015","2018"
"Audi","A4","B9","Limousine","diesel",150,"na przednią oś",139000,124000,104000,"2.0 TDI ultra 150KM 110kW 2015-2018",2,3.8,"manualna","2015","2018"
"Audi","A4","B9","Limousine","diesel",272,"4x4",139000,124000,104000,"3.0 TDI 272KM 200kW 2015-2018",3,5.2,"automatyczna","2015","2018"
"Audi","A4","B9","Limousine","diesel",218,"na przednią oś",139000,124000,104000,"3.0 TDI 218KM 160kW 2016-2018",3,4.5,"automatyczna","2016","2018"
"Audi","A4","B9","Avant","benzynowy",150,"na przednią oś",139000,124000,104000,"1.4 TFSI 150KM 110kW 2015-2018",1.4,5.8,"manualna","2015","2018"
"Audi","A4","B9","Avant","benzynowy",150,"na przednią oś",139000,124000,104000,"2.0 35 TFSI 150KM 110kW 2018-2019",2,6.1,"manualna","2018","2019"
"Audi","A4","B9","Avant","benzynowy",190,"na przednią oś",139000,124000,104000,"2.0 40 TFSI 190KM 140kW 2018-2019",2,6.1,"manualna","2018","2019"
"Audi","A4","B9","Avant","benzynowy",245,"na przednią oś",139000,124000,104000,"2.0 45 TFSI 245KM 180kW 2018-2019",2,6.4,"automatyczna","2018","2019"
"Audi","A4","B9","Avant","benzynowy",252,"na przednią oś",139000,124000,104000,"2.0 TFSI 252KM 185kW 2015-2018",2,6.1,"automatyczna","2015","2018"
"Audi","A4","B9","Avant","benzynowy",190,"na przednią oś",139000,124000,104000,"2.0 TFSI ultra 190KM 140kW 2015-2018",2,5.6,"manualna","2015","2018"
"Audi","A4","B9","Avant","diesel",150,"na przednią oś",139000,124000,104000,"2.0 35 TDI 150KM 110kW 2018-2019",2,4.6,"automatyczna","2018","2019"
"Audi","A4","B9","Avant","diesel",190,"na przednią oś",139000,124000,104000,"2.0 40 TDI 190KM 140kW 2018-2019",2,4.6,"automatyczna","2018","2019"
"Audi","A4","B9","Avant","diesel",150,"na przednią oś",139000,124000,104000,"2.0 TDI 150KM 110kW 2015-2018",2,4.3,"manualna","2015","2018"
"Audi","A4","B9","Avant","diesel",190,"na przednią oś",139000,124000,104000,"2.0 TDI 190KM 140kW 2015-2018",2,4.6,"manualna","2015","2018"
"Audi","A4","B9","Avant","diesel",120,"na przednią oś",139000,124000,104000,"2.0 TDI 120KM 88kW 2015-2018",2,4.3,"manualna","2015","2018"
"Audi","A4","B9","Avant","diesel",150,"na przednią oś",139000,124000,104000,"2.0 TDI ultra 150KM 110kW 2015-2018",2,4,"manualna","2015","2018"
"Audi","A4","B9","Avant","diesel",272,"4x4",139000,124000,104000,"3.0 TDI 272KM 200kW 2015-2018",3,5.4,"automatyczna","2015","2018"
"Audi","A4","B8","S4 Avant Facelifting","benzynowy",333,"4x4",139000,124000,104000,"3.0 TFSI 333KM 245kW 2012-2015",3,8.4,"automatyczna","2012","2015"
"Audi","A4","B8","Avant Facelifting","benzynowy",170,"na przednią oś",139000,124000,104000,"1.8 TFSI 170KM 125kW 2012-2015",1.8,6.1,"manualna","2012","2015"
"Audi","A4","B8","Avant Facelifting","benzynowy",120,"na przednią oś",139000,124000,104000,"1.8 TFSI 120KM 88kW 2012-2015",1.8,7.2,"manualna","2012","2015"
"Audi","A4","B8","Avant Facelifting","benzynowy",211,"4x4",139000,124000,104000,"2.0 TFSI 211KM 155kW 2012-2013",2,NA,"manualna","2012","2013"
"Audi","A4","B8","Avant Facelifting","benzynowy",225,"na przednią oś",139000,124000,104000,"2.0 TFSI 225KM 165kW 2013-2015",2,6.1,"manualna","2013","2015"
"Audi","A4","B8","Avant Facelifting","benzynowy",180,"na przednią oś",139000,124000,104000,"2.0 TFSI flexible fuel 180KM 132kW 2013-2015",2,6.4,"manualna","2013","2015"
"Audi","A4","B8","Avant Facelifting","benzynowy",272,"4x4",139000,124000,104000,"3.0 TFSI 272KM 200kW 2012-2015",3,NA,"automatyczna","2012","2015"
"Audi","A4","B8","Avant Facelifting","diesel",120,"na przednią oś",139000,124000,104000,"2.0 TDI 120KM 88kW 2012-2015",2,4.7,"manualna","2012","2015"
"Audi","A4","B8","Avant Facelifting","diesel",143,"na przednią oś",139000,124000,104000,"2.0 TDI 143KM 105kW 2012-2013",2,4.7,"manualna","2012","2013"
"Audi","A4","B8","Avant Facelifting","diesel",177,"na przednią oś",139000,124000,104000,"2.0 TDI 177KM 130kW 2012-2015",2,4.8,"manualna","2012","2015"
"Audi","A4","B8","Avant Facelifting","diesel",150,"na przednią oś",139000,124000,104000,"2.0 TDI 150KM 110kW 2013-2015",2,4.7,"manualna","2013","2015"
"Audi","A4","B8","Avant Facelifting","diesel",136,"na przednią oś",139000,124000,104000,"2.0 TDI 112g 136KM 100kW 2012-2014",2,4.4,"manualna","2012","2014"
"Audi","A4","B8","Avant Facelifting","diesel",150,"na przednią oś",139000,124000,104000,"2.0 TDI clean diesel 150KM 110kW 2014-2015",2,4.6,"manualna","2014","2015"
"Audi","A4","B8","Avant Facelifting","diesel",190,"na przednią oś",139000,124000,104000,"2.0 TDI clean diesel 190KM 140kW 2014-2015",2,4.7,"manualna","2014","2015"
"Audi","A4","B8","Avant Facelifting","diesel",136,"na przednią oś",139000,124000,104000,"2.0 TDI ultra 136KM 100kW 2014-2015",2,4.2,"manualna","2014","2015"
"Audi","A4","B8","Avant Facelifting","diesel",163,"na przednią oś",139000,124000,104000,"2.0 TDI ultra 163KM 120kW 2014-2015",2,4.4,"manualna","2014","2015"
"Audi","A4","B8","Avant Facelifting","diesel",204,"na przednią oś",139000,124000,104000,"3.0 TDI 204KM 150kW 2012-2015",3,NA,"manualna","2012","2015"
"Audi","A4","B8","Avant Facelifting","diesel",245,"4x4",139000,124000,104000,"3.0 TDI 245KM 180kW 2012-2015",3,NA,"manualna","2012","2015"
"Audi","A4","B8","Avant Facelifting","diesel",245,"4x4",139000,124000,104000,"3.0 TDI clean diesel 245KM 180kW 2014-2015",3,5.9,"automatyczna","2014","2015"
"Audi","A4","B8","S4 Limousine Facelifting","benzynowy",333,"4x4",139000,124000,104000,"3.0 TFSI 333KM 245kW 2012-2015",3,8.1,"automatyczna","2012","2015"
"Audi","A4","B8","RS4 Avant","benzynowy",450,"4x4",139000,124000,104000,"4.2 FSI 450KM 331kW 2012-2015",4.2,10.7,"automatyczna","2012","2015"
"Audi","A4","B8","Allroad quattro Facelifting","benzynowy",211,"4x4",139000,124000,104000,"2.0 TFSI 211KM 155kW 2012-2013",2,7.2,"manualna","2012","2013"
"Audi","A4","B8","Allroad quattro Facelifting","benzynowy",225,"4x4",139000,124000,104000,"2.0 TFSI 225KM 165kW 2013-2015",2,7,"manualna","2013","2015"
"Audi","A4","B8","Allroad quattro Facelifting","diesel",177,"4x4",139000,124000,104000,"2.0 TDI 177KM 130kW 2012-2015",2,5.8,"manualna","2012","2015"
"Audi","A4","B8","Allroad quattro Facelifting","diesel",143,"4x4",139000,124000,104000,"2.0 TDI 143KM 105kW 2012-2013",2,5.8,"manualna","2012","2013"
"Audi","A4","B8","Allroad quattro Facelifting","diesel",150,"4x4",139000,124000,104000,"2.0 TDI 150KM 110kW 2013-2015",2,5.8,"manualna","2013","2015"
"Audi","A4","B8","Allroad quattro Facelifting","diesel",190,"4x4",139000,124000,104000,"2.0 TDI clean diesel 190KM 140kW 2014-2015",2,5.6,"manualna","2014","2015"
"Audi","A4","B8","Allroad quattro Facelifting","diesel",245,"4x4",139000,124000,104000,"3.0 TDI 245KM 180kW 2012-2015",3,6.2,"automatyczna","2012","2015"
"Audi","A4","B8","Allroad quattro Facelifting","diesel",245,"4x4",139000,124000,104000,"3.0 TDI clean diesel 245KM 180kW 2014-2015",3,6,"automatyczna","2014","2015"
"Audi","A4","B8","Limousine Facelifting","benzynowy",170,"na przednią oś",139000,124000,104000,"1.8 TFSI 170KM 125kW 2012-2015",1.8,5.7,"manualna","2012","2015"
"Audi","A4","B8","Limousine Facelifting","benzynowy",120,"na przednią oś",139000,124000,104000,"1.8 TFSI 120KM 88kW 2012-2015",1.8,7.1,"manualna","2012","2015"
"Audi","A4","B8","Limousine Facelifting","benzynowy",211,"4x4",139000,124000,104000,"2.0 TFSI 211KM 155kW 2012-2013",2,NA,"manualna","2012","2013"
"Audi","A4","B8","Limousine Facelifting","benzynowy",225,"na przednią oś",139000,124000,104000,"2.0 TFSI 225KM 165kW 2013-2015",2,5.9,"manualna","2013","2015"
"Audi","A4","B8","Limousine Facelifting","benzynowy",180,"na przednią oś",139000,124000,104000,"2.0 TFSI flexible fuel 180KM 132kW 2013-2015",2,6.2,"manualna","2013","2015"
"Audi","A4","B8","Limousine Facelifting","benzynowy",272,"4x4",139000,124000,104000,"3.0 TFSI 272KM 200kW 2012-2015",3,8.1,"automatyczna","2012","2015"
"Audi","A4","B8","Limousine Facelifting","diesel",177,"na przednią oś",139000,124000,104000,"2.0 TDI 177KM 130kW 2012-2015",2,4.6,"manualna","2012","2015"
"Audi","A4","B8","Limousine Facelifting","diesel",120,"na przednią oś",139000,124000,104000,"2.0 TDI 120KM 88kW 2012-2015",2,4.5,"manualna","2012","2015"
"Audi","A4","B8","Limousine Facelifting","diesel",143,"na przednią oś",139000,124000,104000,"2.0 TDI 143KM 105kW 2012-2013",2,5.6,"manualna","2012","2013"
"Audi","A4","B8","Limousine Facelifting","diesel",150,"na przednią oś",139000,124000,104000,"2.0 TDI 150KM 110kW 2013-2015",2,4.6,"manualna","2013","2015"
"Audi","A4","B8","Limousine Facelifting","diesel",136,"na przednią oś",139000,124000,104000,"2.0 TDI 112g 136KM 100kW 2012-2014",2,4.4,"manualna","2012","2014"
"Audi","A4","B8","Limousine Facelifting","diesel",150,"na przednią oś",139000,124000,104000,"2.0 TDI clean diesel 150KM 110kW 2014-2015",2,4.4,"manualna","2014","2015"
"Audi","A4","B8","Limousine Facelifting","diesel",190,"na przednią oś",139000,124000,104000,"2.0 TDI clean diesel 190KM 140kW 2014-2015",2,4.5,"manualna","2014","2015"
"Audi","A4","B8","Limousine Facelifting","diesel",136,"na przednią oś",139000,124000,104000,"2.0 TDI ultra 136KM 100kW 2014-2015",2,4,"manualna","2014","2015"
"Audi","A4","B8","Limousine Facelifting","diesel",163,"na przednią oś",139000,124000,104000,"2.0 TDI ultra 163KM 120kW 2014-2015",2,4.2,"manualna","2014","2015"
"Audi","A4","B8","Limousine Facelifting","diesel",245,"4x4",139000,124000,104000,"3.0 TDI 245KM 180kW 2012-2015",3,NA,"manualna","2012","2015"
"Audi","A4","B8","Limousine Facelifting","diesel",204,"na przednią oś",139000,124000,104000,"3.0 TDI 204KM 150kW 2012-2015",3,NA,"manualna","2012","2015"
"Audi","A4","B8","Limousine Facelifting","diesel",245,"4x4",139000,124000,104000,"3.0 TDI clean diesel 245KM 180kW 2014-2015",3,5.7,"automatyczna","2014","2015"
"Audi","A4","B8","S4 Limousine","benzynowy",333,"4x4",139000,124000,104000,"3.0 TFSI 333KM 245kW 2009-2011",3,9.7,"manualna","2009","2011"
"Audi","A4","B8","S4 Avant","benzynowy",333,"4x4",139000,124000,104000,"3.0 TFSI 333KM 245kW 2009-2011",3,9.9,"manualna","2009","2011"
"Audi","A4","B8","Avant","benzynowy",120,"na przednią oś",139000,124000,104000,"1.8 TFSI 120KM 88kW 2008-2011",1.8,7.2,"manualna","2008","2011"
"Audi","A4","B8","Avant","benzynowy",160,"na przednią oś",139000,124000,104000,"1.8 TFSI 160KM 118kW 2008-2011",1.8,7.2,"manualna","2008","2011"
"Audi","A4","B8","Avant","benzynowy",180,"na przednią oś",139000,124000,104000,"2.0 TFSI 180KM 132kW 2008-2011",2,6.6,"manualna","2008","2011"
"Audi","A4","B8","Avant","benzynowy",211,"na przednią oś",139000,124000,104000,"2.0 TFSI 211KM 155kW 2008-2011",2,6.6,"manualna","2008","2011"
"Audi","A4","B8","Avant","benzynowy",265,"4x4",139000,124000,104000,"3.2 FSI 265KM 195kW 2008-2011",3.2,9.4,"manualna","2008","2011"
"Audi","A4","B8","Avant","diesel",143,"na przednią oś",139000,124000,104000,"2.0 TDI 143KM 105kW 2008-2011",2,5.3,"manualna","2008","2011"
"Audi","A4","B8","Avant","diesel",120,"na przednią oś",139000,124000,104000,"2.0 TDI 120KM 88kW 2008-2011",2,5.1,"manualna","2008","2011"
"Audi","A4","B8","Avant","diesel",140,"na przednią oś",139000,124000,104000,"2.0 TDI 140KM 103kW 2008-2011",2,5.3,"manualna","2008","2011"
"Audi","A4","B8","Avant","diesel",170,"na przednią oś",139000,124000,104000,"2.0 TDI 170KM 125kW 2008-2011",2,5.5,"manualna","2008","2011"
"Audi","A4","B8","Avant","diesel",190,"na przednią oś",139000,124000,104000,"2.7 TDI 190KM 140kW 2008-2011",2.7,6.2,"manualna","2008","2011"
"Audi","A4","B8","Avant","diesel",240,"4x4",139000,124000,104000,"3.0 TDI 240KM 177kW 2008-2011",3,6.8,"manualna","2008","2011"
"Audi","A4","B8","Allroad quattro","benzynowy",211,"4x4",139000,124000,104000,"2.0 TFSI 211KM 155kW 2008-2011",2,7.9,"manualna","2008","2011"
"Audi","A4","B8","Allroad quattro","diesel",143,"4x4",139000,124000,104000,"2.0 TDI 143KM 105kW 2008-2011",2,6.2,"manualna","2008","2011"
"Audi","A4","B8","Allroad quattro","diesel",170,"4x4",139000,124000,104000,"2.0 TDI 170KM 125kW 2008-2011",2,6.2,"manualna","2008","2011"
"Audi","A4","B8","Allroad quattro","diesel",240,"4x4",139000,124000,104000,"3.0 TDI 240KM 177kW 2008-2011",3,7.2,"manualna","2008","2011"
"Audi","A4","B8","Limousine","benzynowy",160,"4x4",139000,124000,104000,"1.8 TFSI 160KM 118kW 2008-2011",1.8,7.1,"manualna","2008","2011"
"Audi","A4","B8","Limousine","benzynowy",120,"na przednią oś",139000,124000,104000,"1.8 TFSI 120KM 88kW 2008-2011",1.8,7.1,"manualna","2008","2011"
"Audi","A4","B8","Limousine","benzynowy",170,"na przednią oś",139000,124000,104000,"2.0 TFSI 170KM 125kW 2008-2011",2,6.6,"manualna","2008","2011"
"Audi","A4","B8","Limousine","benzynowy",211,"na przednią oś",139000,124000,104000,"2.0 TFSi 211KM 155kW 2008-2011",2,6.4,"manualna","2008","2011"
"Audi","A4","B8","Limousine","benzynowy",180,NA,139000,124000,104000,"2.0 TFSI 180KM 132kW 2009-2011",2,6.4,"manualna","2009","2011"
"Audi","A4","B8","Limousine","benzynowy",265,"4x4",139000,124000,104000,"3.2 FSI 265KM 195kW 2008-2011",3.2,9.1,"manualna","2008","2011"
"Audi","A4","B8","Limousine","diesel",120,"na przednią oś",139000,124000,104000,"2.0 TDI 120KM 88kW 2007-2011",2,4.9,"manualna","2007","2011"
"Audi","A4","B8","Limousine","diesel",140,"na przednią oś",139000,124000,104000,"2.0 TDi 140KM 103kW 2008-2011",2,5.1,"manualna","2008","2011"
"Audi","A4","B8","Limousine","diesel",170,"na przednią oś",139000,124000,104000,"2.0 TDI 170KM 125kW 2008-2011",2,7.1,"manualna","2008","2011"
"Audi","A4","B8","Limousine","diesel",143,"na przednią oś",139000,124000,104000,"2.0 TDI 143KM 105kW 2008-2011",2,4.5,"manualna","2008","2011"
"Audi","A4","B8","Limousine","diesel",136,"na przednią oś",139000,124000,104000,"2.0 TDIe 136KM 100kW 2010-2011",2,4.6,"manualna","2010","2011"
"Audi","A4","B8","Limousine","diesel",190,"na przednią oś",139000,124000,104000,"2.7 TDI 190KM 140kW 2008-2011",2.7,6,"manualna","2008","2011"
"Audi","A4","B8","Limousine","diesel",240,"na przednią oś",139000,124000,104000,"3.0 TDI 240KM 177kW 2008-2011",3,6.9,"manualna","2008","2011"
"Audi","A4","B7","RS4 Cabrio","benzynowy",420,"4x4",139000,124000,104000,"4.2 V8 FSI 420KM 309kW 2006-2009",4.2,13.9,"manualna","2006","2009"
"Audi","A4","B7","RS4 Avant","benzynowy",420,"4x4",139000,124000,104000,"4.2 V8 FSI 420KM 309kW 2005-2008",4.2,13.5,"manualna","2005","2008"
"Audi","A4","B7","RS4 Sedan","benzynowy",420,"4x4",139000,124000,104000,"4.2 V8 FSI 420KM 309kW 2005-2008",4.2,13.7,"manualna","2005","2008"
"Audi","A4","B7","Cabrio","benzynowy",163,"na przednią oś",139000,124000,104000,"1.8 T 163KM 120kW 2005-2009",1.8,8.3,"manualna","2005","2009"
"Audi","A4","B7","Cabrio","benzynowy",163,"4x4",139000,124000,104000,"1.8 T quattro 163KM 120kW 2006-2008",1.8,9.4,"manualna","2006","2008"
"Audi","A4","B7","Cabrio","benzynowy",120,"na przednią oś",139000,124000,104000,"1.8 TFSI 120KM 88kW 2008",1.8,NA,"manualna","2008","2008"
"Audi","A4","B7","Cabrio","benzynowy",200,"na przednią oś",139000,124000,104000,"2.0 TFSI 200KM 147kW 2005-2009",2,8.3,"manualna","2005","2009"
"Audi","A4","B7","Cabrio","benzynowy",255,"4x4",139000,124000,104000,"3.2 FSI quattro 255KM 188kW 2006-2008",3.2,NA,"manualna","2006","2008"
"Audi","A4","B7","Cabrio","benzynowy",256,"4x4",139000,124000,104000,"3.2 V6 FSI 256KM 188kW 2005-2009",3.2,10.9,"manualna","2005","2009"
"Audi","A4","B7","Cabrio","diesel",140,"na przednią oś",139000,124000,104000,"2.0 TDI PD 140KM 103kW 2005-2009",2,6.4,"manualna","2005","2009"
"Audi","A4","B7","Cabrio","diesel",180,"na przednią oś",139000,124000,104000,"2.7 V6 TDI CR 180KM 132kW 2006-2009",2.7,7.1,"automatyczna","2006","2009"
"Audi","A4","B7","Cabrio","diesel",233,"4x4",139000,124000,104000,"3.0 V6 TDI CR 233KM 171kW 2005-2009",3,7.9,"manualna","2005","2009"
"Audi","A4","B7","S4 Cabrio","benzynowy",344,"4x4",139000,124000,104000,"4.2 V8 344KM 253kW 2005-2009",4.2,13.8,"manualna","2005","2009"
"Audi","A4","B7","S4 Avant","benzynowy",344,"4x4",139000,124000,104000,"4.2 V8 344KM 253kW 2004-2008",4.2,13.4,"manualna","2004","2008"
"Audi","A4","B7","S4 Sedan","benzynowy",344,"4x4",139000,124000,104000,"4.2 V8 344KM 253kW 2004-2008",4.2,13.3,"manualna","2004","2008"
"Audi","A4","B7","Sedan","benzynowy",102,"na przednią oś",139000,124000,104000,"1.6 i 102KM 75kW 2004-2008",1.6,7.7,"manualna","2004","2008"
"Audi","A4","B7","Sedan","benzynowy",163,"na przednią oś",139000,124000,104000,"1.8 T 163KM 120kW 2004-2008",1.8,8.2,"manualna","2004","2008"
"Audi","A4","B7","Sedan","benzynowy",120,"na przednią oś",139000,124000,104000,"1.8 TFSI 120KM 88kW 2008",1.8,NA,"manualna","2008","2008"
"Audi","A4","B7","Sedan","benzynowy",131,"na przednią oś",139000,124000,104000,"2.0 20V 131KM 96kW 2004-2008",2,8,"manualna","2004","2008"
"Audi","A4","B7","Sedan","benzynowy",200,"na przednią oś",139000,124000,104000,"2.0 TFSI 200KM 147kW 2004-2008",2,7.7,"manualna","2004","2008"
"Audi","A4","B7","Sedan","benzynowy",220,"na przednią oś",139000,124000,104000,"2.0 TFSI 220KM 162kW 2005-2008",2,8.1,"manualna","2005","2008"
"Audi","A4","B7","Sedan","benzynowy",220,"na przednią oś",139000,124000,104000,"2.0 TFSI DTM Edition 220KM 162kW 2005-2006",2,8.1,"manualna","2005","2006"
"Audi","A4","B7","Sedan","benzynowy",170,"na przednią oś",139000,124000,104000,"2.0 TFSI e 170KM 125kW 2007-2008",2,7.1,"manualna","2007","2008"
"Audi","A4","B7","Sedan","benzynowy",200,"4x4",139000,124000,104000,"2.0 TFSI quattro 200KM 147kW 2004-2008",2,8.8,"manualna","2004","2008"
"Audi","A4","B7","Sedan","benzynowy",255,"4x4",139000,124000,104000,"3.2 FSI quattro 255KM 188kW 2004-2008",3.2,10.9,"manualna","2004","2008"
"Audi","A4","B7","Sedan","benzynowy",256,"4x4",139000,124000,104000,"3.2 V6 FSI 256KM 188kW 2004-2008",3.2,10.6,"manualna","2004","2008"
"Audi","A4","B7","Sedan","diesel",116,"na przednią oś",139000,124000,104000,"1.9 TDI e PD 116KM 85kW 2007-2008",1.9,5.4,"manualna","2007","2008"
"Audi","A4","B7","Sedan","diesel",116,"na przednią oś",139000,124000,104000,"1.9 TDI PD 116KM 85kW 2004-2008",1.9,5.6,"manualna","2004","2008"
"Audi","A4","B7","Sedan","diesel",140,"na przednią oś",139000,124000,104000,"2.0 TDI PD 140KM 103kW 2004-2008",2,5.7,"manualna","2004","2008"
"Audi","A4","B7","Sedan","diesel",170,"na przednią oś",139000,124000,104000,"2.0 TDI PD 170KM 125kW 2006-2008",2,5.8,"manualna","2006","2008"
"Audi","A4","B7","Sedan","diesel",163,"na przednią oś",139000,124000,104000,"2.5 V6 TDI 163KM 120kW 2004-2006",2.5,6.8,"manualna","2004","2006"
